Nome;Sobrenome;Data de Nascimento;Idade
Estela;Lagoa;20/03/1968
Estela;Serpa;25/09/1990
Estela;Sobreira;11/07/1991
Ester;Alancastre;19/07/1995
Ester;Rebocho;08/07/1979
Ester;Valadão;04/11/1983
Estêvão;Capistrano;10/09/1991
Estêvão;Covinha;03/12/1996
Estêvão;Franco;06/01/1999
Estêvão;Hierro;04/10/1962
Estêvão;Rodrigues;19/06/2000
Eudes;Custódio;20/03/1998
Eudes;Dantas;17/10/1988
Eudes;Estrada;05/11/1976
Eudes;Picanço;25/09/2000
Eudes;Teodoro;02/04/1996
Eugénia;Gameiro;10/04/1979
Eugénia;Mourinho;01/03/1985
Eugénia;Peña;02/06/1992
Eugénia;Rúa;20/10/1981
Eugénia;Toledo;22/02/1990
Eugénia;Velásquez;15/01/1985
Eugénio;Aranha;01/07/1985
Eugénio;Castro;23/10/1985
Eugénio;Cordeiro;02/10/1981
Eugénio;Fiães;12/04/1971
Eugénio;Ochoa;10/02/1980
Eugénio;Raposo;11/11/1998
Eugénio;Vellozo;25/03/1963
Eugénio;Álvez;10/06/1989
Eulália;Azeredo;09/04/1985
Eulália;Gallindo;03/05/1974
Eulália;Minho;12/03/1970
Eulália;Torcato;11/04/1984
Eulália;Varella;03/07/1962
Eulália;Vilhena;16/03/1967
Eunice;Castillo;06/07/1989
Eunice;Fialho;06/08/1962
Eunice;Quinaz;15/09/1962
Eurico;Castella;13/12/1979
Eurico;Jorge;22/01/1970
Eurico;Marques;17/12/1971
Eurico;Sarmento;21/02/1972
Eusébio;Barreiro;15/12/1996
Eusébio;Campelo;25/06/1991
Eusébio;Carrilho;23/11/1961
Eusébio;Gameiro;19/11/1966
Eva;Bautista;07/06/1967
Eva;Bautista;21/06/1968
Eva;Butantã;06/08/1986
Eva;Coimbra;02/02/1998
Eva;Figueira;01/05/1971
Eva;Hierro;07/04/1999
Eva;Pino;05/09/1966
Evandro;Bahia;02/06/1967
Evandro;Guedes;17/08/1964
Evandro;Pires;15/09/1983
Evandro;Quintais;10/07/1960
Evandro;Sintra;10/06/1969
Evandro;Valim;01/12/1977
Evangelista;Lamego;02/04/1967
Evangelista;Loureiro;09/01/1983
Evangelista;Marañón;02/07/1969
Evangelista;Ríos;23/03/1986
Evaristo;Camilo;17/05/1967
Evaristo;Carvalhoso;09/04/1993
Evaristo;Fernandes;11/06/1960
Evaristo;Lessa;03/03/1971
Evaristo;Neiva;17/11/1995
Evaristo;Silvera;08/05/1990
Evaristo;Valerio;06/10/1996
Evaristo;Velasco;03/09/1971
Ezequiel;Gois;01/02/1979
Ezequiel;Madureira;15/12/1981
Ezequiel;Marcondes;08/07/1993
Ezequiel;Miera;05/08/1998
Ezequiel;Pirajá;21/08/1981
Fabiana;Fróis;13/12/1968
Fabiana;Lustosa;12/08/1992
Fabiana;Seabra;10/03/1971
Fabiano;Bulhão;22/04/1999
Fabiano;Coito;08/12/1962
Fabiano;Custódio;16/10/1997
Fabiano;Hollanda;19/09/2000
Fabiano;Lopes;04/04/1998
Fabiano;Rico;09/07/1992
Fabiano;Robalo;17/07/1989
Fabiano;Tamoio;20/12/1969
Fabiano;Vasques;03/01/1996
Fabrício;Benavides;02/06/1972
Fabrício;Cabral;03/04/1992
Fabrício;Caires;01/10/1988
Fabrício;Estrella;15/09/1996
Fabrício;Mieiro;19/08/1973
Fabrício;Minho;04/03/1966
Fabrício;Nazário;14/01/1980
Fabíola;Cantanhede;12/12/1975
Fabíola;Otero;16/07/1993
Fabíola;Pirajá;03/10/1978
Fabíola;Ruas;03/12/1991
Fabíola;Valerio;20/12/1988
Faustino;Canário;10/02/2000
Faustino;Cunha;13/04/1964
Faustino;Mafra;01/03/1976
Faustino;Quintal;01/02/1985
Faustino;Soto;03/12/1969
Fausto;Bencatel;04/04/1995
Fausto;Caldas;07/07/1988
Fausto;Castella;01/11/1984
Fausto;Chaves;01/10/1992
Fausto;Lousã;24/07/1969
Fausto;Pérez;23/04/1999
Feliciana;Ayres;05/04/1984
Feliciana;Botica;06/07/1985
Feliciana;Cardim;05/07/1982
Feliciana;Ginjeira;03/12/1969
Feliciana;Loureiro;02/08/1982
Feliciana;Paiva;14/12/1968
Feliciana;Quaresma;10/02/1995
Feliciana;Sabrosa;07/03/1980
Feliciano;Benevides;21/08/1980
Feliciano;Dinis;07/09/1965
Feliciano;Frade;23/07/1992
Felicidade;Aires;19/09/1979
Felicidade;Alancastre;15/10/1980
Felicidade;Camargo;12/09/1980
Felicidade;Novais;17/10/1968
Felicidade;Quintela;10/03/1988
Felicidade;Sotomayor;20/05/1996
Felicidade;Temes;21/05/1965
Felicidade;Valadares;22/02/1979
Felisbela;Castelo;01/04/1972
Felisbela;Sarabia;10/08/1979
Felisbela;Sarmiento;16/10/1977
Felícia;Bicudo;02/06/1984
Felícia;Cervera;20/05/1989
Felícia;Manso;06/06/1966
Felícia;Pardo;09/06/1992
Felícia;Ramires;09/03/1976
Felícia;Thamily;25/04/1970
Ferdinando;Camargo;22/12/1996
Ferdinando;Cayubi;16/08/1977
Ferdinando;Freitas;02/08/1982
Ferdinando;Mirandela;16/03/1987
Ferdinando;Peña;07/06/1980
Ferdinando;Saltão;23/02/1992
Fernanda;Borba;05/12/1988
Fernanda;Carvalho;04/04/1985
Fernanda;Maior;24/10/1966
Fernanda;Matoso;15/08/1967
Fernanda;Meneses;17/02/1987
Fernanda;Quintanilla;22/08/1996
Fernanda;Teodoro;01/06/1979
Fernanda;Thomé;06/02/1996
Fernando;Almada;06/11/1960
Fernando;Antunes;04/02/1972
Fernando;Bernardes;08/01/1976
Fernando;Ferraz;03/10/1964
Fernando;Girón;03/10/1975
Fernando;Guará;06/01/1995
Fernando;Lóio;01/01/1985
Fernando;Machado;12/11/1992
Fernando;Martínez;03/08/1985
Fernão;Aleixo;10/01/1963
Fernão;Camacho;03/11/1999
Fernão;Camargo;21/04/1992
Fernão;Capiperibe;05/04/1976
Fernão;Larangeira;10/10/1999
Fernão;Mourinho;09/09/2000
Fernão;Ramos;08/12/1961
Filena;Abreu;16/10/1963
Filena;Alancastro;10/05/1997
Filena;Azeredo;12/01/1995
Filena;Collares;06/03/1984
Filena;Gama;14/04/1997
Filena;Juruna;09/06/1996
Filena;Machado;23/07/1981
Filena;Negrão;11/07/1989
Filena;Noronha;16/01/1977
Filena;Pereira;06/02/1960
Filinto;Fernández;25/01/2000
Filinto;Porto;05/02/1970
Filinto;Saltão;19/04/1981
Filinto;Salvado;17/07/1985
Filinto;Varella;05/09/1992
Filinto;Águeda;08/04/1970
Filipa;Antúnez;21/08/1980
Filipa;Castellano;02/12/2000
Filipa;García;03/10/1988
Filipa;Motta;05/10/1963
Filipe;Alcaide;07/10/1979
Filipe;Belém;07/03/1990
Filipe;Bugalho;04/03/1997
Filipe;Cysneiros;14/05/1996
Filipe;Ipanema;11/12/1998
Filipe;Medeiros;09/07/1989
Filipe;Tristán;13/06/1962
Filomena;Bento;07/11/1997
Filomena;Canário;22/08/1961
Filomena;Fragoso;04/11/1979
Filomena;Pitangui;12/05/1977
Filomena;Viana;19/08/1984
Fiona;Abreu;17/10/1966
Fiona;Belén;16/05/1961
Fiona;Castelhano;18/03/1991
Fiona;Figueiredo;17/07/1988
Fiona;Villaça;13/12/1977
Firmina;Bogalho;23/03/1991
Firmina;Caneira;14/12/1960
Firmina;Gomes;15/12/1961
Firmina;Mansilla;17/10/1996
Firmina;Mantas;25/06/1977
Firmina;Meirelles;02/01/1967
Firmina;Ramires;03/03/1976
Firmina;Soeiro;15/03/1990
Firmina;Vilas;05/01/1987
Firmino;Carvalhoso;11/08/1990
Firmino;Paião;25/11/1987
Firmino;Querino;07/07/1978
Firmino;Serpa;16/09/1979
Flamínia;Eanes;09/01/1991
Flamínia;Salgado;12/11/1989
Flamínia;Zarco;05/08/1974
Flor;Cipriano;05/02/1983
Flor;Guerra;15/10/1993
Flora;Cascaes;01/09/1982
Flora;Eiró;04/08/1973
Florbela;Guimaraes;22/11/1991
Florbela;Patrício;16/09/1972
Floriano;Borba;02/04/1984
Floriano;Bugallo;21/02/1983
Floriano;Carvajal;01/12/1976
Floriano;Domingues;12/04/1976
Floriano;Quintal;03/04/1963
Floriano;Villaverde;13/05/1991
Florinda;Aranha;04/03/1966
Florinda;Coimbra;05/06/1963
Florinda;Cruz;12/06/1965
Florinda;Esteves;07/10/1982
Florinda;Fogaça;04/02/1965
Florinda;Guedella;02/11/1979
Floripes;Alcántara;04/10/1967
Floripes;Carreiro;20/01/1999
Floripes;Fróis;04/03/1972
Floripes;Naves;24/08/1979
Floripes;Ramos;03/09/1973
Florêncio;Carreira;03/08/1979
Florêncio;Cervera;02/02/1998
Florêncio;Franco;23/08/1992
Florêncio;Mena;12/12/1965
Florêncio;Olaio;20/08/1960
Florêncio;Vilar;04/08/1965
Flávia;Camelo;04/02/1961
Flávia;Carvalhosa;22/04/1998
Flávia;Castelo;12/12/1970
Flávia;Falcão;02/12/1960
Flávia;Gonsalves;06/05/2000
Flávia;Pinheiro;14/10/1972
Flávia;Pires;22/07/1960
Flávia;Ramalho;18/11/1982
Flávia;Taborda;25/01/1994
Flávia;Vásquez;09/01/1960
Flávio;Belo;06/06/1988
Flávio;Cortês;12/10/1986
Flávio;Osorio;13/08/1962
Flávio;Setúbal;07/10/1981
Flávio;Tabalipa;10/01/1994
Francisca;Alvim;11/02/1978
Francisca;Simão;06/08/1980
Francisca;Tavera;14/10/1973
Francisca;Valladares;24/08/1966
Francisco;Barra;15/04/1986
Francisco;Boga;11/11/1968
Francisco;Dorneles;03/12/1981
Francisco;Gameiro;25/05/1987
Francisco;Pastana;23/01/1963
Frederica;Bahía;21/10/1969
Frederica;Canto;13/03/1977
Frederica;Coutinho;20/01/1997
Frederica;Mayor;04/08/1983
Frederica;Pegado;04/09/1982
Frederica;Themes;16/04/1987
Frederico;Alvim;25/08/1960
Frederico;Garrido;02/06/1985
Frederico;Machado;02/09/1969
Frederico;Rebimbas;08/12/1998
Frutuoso;Canto;18/09/1966
Frutuoso;Iglesias;01/03/1991
Frutuoso;Pádua;11/09/1978
Frutuoso;Quintanilla;22/02/1985
Frutuoso;Serpa;12/07/1969
Frutuoso;Sotomayor;20/08/1984
Frutuoso;Temes;12/01/1971
Frutuoso;Villas;08/06/1961
Frutuoso;Álvaro;10/10/1977
Fulvio;Abreu;08/01/1983
Fulvio;Cezimbra;14/02/1967
Fulvio;Cipriano;20/06/1981
Fulvio;Iglesias;15/09/1994
Fulvio;Temes;08/08/1977
Fábia;Anhaia;17/08/1970
Fábia;Bezerril;04/06/1979
Fábia;Britto;12/04/1996
Fábia;Caballero;07/01/1983
Fábia;Camelo;20/03/1968
Fábia;Cerveira;15/08/1971
Fábio;Carrasqueira;16/12/1969
Fábio;Castilhos;01/02/1985
Fábio;Lagos;21/11/1997
Fábio;Mourinho;02/08/1964
Fátima;Acevedo;13/03/1964
Fátima;Almeida;22/09/1982
Fátima;Falcão;04/05/1987
Fátima;Igrejas;18/06/1999
Fátima;Sequeira;11/05/1971
Fátima;Villar;14/01/1960
Félix;Bulhões;23/03/1961
Félix;Capiperibe;22/10/1999
Félix;Figueira;22/06/1990
Gabriel;Bivar;16/08/1987
Gabriel;Canejo;01/01/1994
Gabriel;Frois;19/01/1990
Gabriel;Isla;01/04/1972
Gabriel;Lagos;08/12/1988
Gabriel;Lampreia;01/09/1986
Gabriel;Morales;21/02/1978
Gabriel;Passarinho;25/11/1973
Gabriel;Robalinho;11/02/1992
Gabriela;Abranches;08/03/1996
Gabriela;Almada;21/02/1970
Galindo;Barreto;01/07/1964
Galindo;Guedelha;02/08/1980
Galindo;Hurtado;10/02/1986
Galindo;Leitão;18/02/1982
Galindo;Rosário;02/05/1989
Galindo;Silvera;07/08/1974
Galindo;Sousa;02/08/1983
Galindo;Vilalobos;08/07/1985
Garibaldo;Colaço;04/09/1963
Garibaldo;Galván;02/12/1992
Gaspar;Carballo;16/07/1962
Gaspar;Carijó;06/02/1978
Gaspar;Girã;18/09/1994
Gaspar;Lucena;23/12/1970
Gaspar;Saloio;24/07/1970
Gaspar;Seixas;06/02/1967
Gaspar;Severo;18/10/1998
Gastão;Castanheira;05/01/1968
Gastão;Cidreira;23/06/1971
Gastão;Cortês;06/02/1993
Gastão;Jorge;17/12/1993
Gastão;Mansilla;23/02/1972
Gastão;Rivero;21/08/1993
Gaudêncio;Boga;07/06/1971
Gaudêncio;Brito;15/09/1990
Gaudêncio;Canto;06/01/1985
Gaudêncio;Espírito;21/05/1981
Gedeão;Belchior;16/08/1966
Gedeão;Carlos;14/01/1980
Gedeão;Casqueira;16/11/1979
Gedeão;Maia;09/02/1987
Gedeão;Saldaña;01/02/1964
Genoveva;Café;05/09/1998
Genoveva;Lancastre;23/03/1984
Genoveva;Mainha;24/09/1975
Genoveva;Porciúncula;06/10/1975
Genoveva;Robalinho;20/11/1981
Genoveva;Sabala;14/07/1998
Geraldo;Brites;20/05/2000
Geraldo;Casquero;03/09/1971
Geraldo;Fernández;07/08/1978
Geraldo;Mantas;18/07/1988
Geraldo;Pêssego;17/08/1974
Geraldo;Salomão;19/12/1984
Geraldo;Torcuato;06/03/1968
Geraldo;Vianna;17/02/1977
Gerardo;Cachão;15/05/1960
Gerardo;Covilhã;10/11/1992
Gerardo;Malta;04/10/1977
Gerardo;Quinterno;19/03/2000
Gerardo;Tomé;24/10/1972
Gerardo;Ulloa;16/10/1970
Germana;Cezar;02/04/1966
Germana;Cintra;01/03/1984
Germana;Ipiranga;04/06/1996
Germana;Lousado;19/12/1993
Germana;Póvoas;21/01/1960
Germana;Ávila;11/11/1972
Germano;Calheiros;11/09/1997
Germano;Coitinho;20/12/1969
Germano;Félix;22/06/1999
Germano;Marañón;09/07/1991
Germano;Porciúncula;08/12/1984
Germano;Simas;07/06/1998
Gerson;Bessa;12/09/1974
Gerson;Pessoa;01/04/1964
Gerson;Álvares;11/09/1977
Gertrudes;Bahía;13/08/1992
Gertrudes;Canto;25/03/1986
Gerusa;Antunes;13/06/1962
Gerusa;Cachoeira;18/11/1961
Gerusa;Gama;24/04/1986
Gerusa;Pádua;03/03/1996
Gerusa;Vaz;09/07/1969
Gerusa;Vázquez;01/07/1969
Gil;Botelho;16/01/1980
Gil;Dornelles;02/08/1982
Gil;Fontes;18/08/1978
Gil;Leça;15/11/1996
Gil;Quintais;15/06/1992
Gil;Ramos;16/03/1968
Gil;Tavera;04/01/1972
Gil;Villar;23/07/1974
Gilberto;Carvajal;20/02/1999
Gilberto;Covelhã;20/09/1965
Gilberto;Freixo;12/06/1979
Gilberto;Guzmán;09/01/1995
Gilberto;Larangeira;20/07/1970
Gilberto;Lobato;25/06/1970
Gilda;Barreiro;12/06/1982
Gilda;Cortês;03/11/1992
Gilda;Felgueira;07/08/1976
Gilda;Frade;23/09/1989
Gilda;Macedo;19/02/1966
Gilda;Mayor;14/09/1963
Gina;Benavides;04/07/1960
Gina;Cabral;09/12/1978
Gina;Cairu;22/11/1960
Gina;Corrêa;03/03/1987
Gina;Moura;02/11/1969
Ginéculo;Alves;02/05/1968
Ginéculo;Beiriz;01/03/1981
Ginéculo;Cayubi;09/06/1997
Ginéculo;Guerra;05/01/1972
Ginéculo;Mansilla;10/03/2000
Ginéculo;Moniz;14/09/1987
Ginéculo;Quirino;19/08/1981
Giovana;Amarante;14/08/1978
Giovana;Covilhã;21/01/1974
Giovana;Faia;04/10/1962
Giovana;Saltão;10/02/1995
Giovana;Uchoa;13/11/1989
Girão;Ataí;20/02/1989
Girão;Ferreyra;14/08/1975
Girão;Lira;04/03/1972
Girão;López;16/12/1993
Girão;Vargas;15/10/1996
Gisela;Alencar;02/05/1966
Gisela;Bulhosa;14/01/1999
Gisela;Falcão;19/07/1991
Gisela;Garcia;22/08/1990
Gisela;Grangeia;18/06/1968
Gisela;Lameira;14/11/1978
Gisela;Vergueiro;02/04/1981
Glauco;Becerril;10/12/1983
Glauco;Capistrano;25/09/1971
Glauco;Felgueiras;03/12/1964
Glauco;Mantas;24/08/1960
Glauco;Pastana;09/11/1975
Glauco;Reguera;04/01/1997
Gláuber;Bensaúde;19/12/1963
Gláuber;Cantanhede;04/03/1991
Gláuber;Damazio;16/10/1968
Gláuber;Ferro;11/04/1980
Gláuber;Frade;05/02/1990
Gláuber;Fróis;03/11/1966
Gláuber;Negromonte;12/01/1984
Gláuber;Nieves;21/07/1963
Gláuber;Torcuato;12/04/1966
Gláucia;Corvelo;16/01/1980
Gláucia;Fernandes;23/01/1977
Gláucia;Fidalgo;25/07/1984
Gláucia;Guará;10/03/1988
Gláucia;Siebra;13/10/1967
Gláucio;Fidalgo;18/10/1967
Gláucio;Moraes;07/02/1963
Gláucio;Ornellas;24/01/1961
Glória;Quintana;24/11/1968
Glória;Sousa;11/05/1993
Godinho;ou;11/02/1970
Godinho;ou;14/08/1984
Godinho;ou;04/08/1995
Godinho;ou;06/06/1981
Godinho;ou;12/07/1998
Godo;Abreu;22/07/1979
Godo;Ferreyra;06/03/1998
Godo;Franco;21/05/1982
Godo;Guedes;04/01/1967
Godofredo;Araújo;16/06/1974
Godofredo;Bento;19/05/1982
Godofredo;Jordão;25/10/1981
Godofredo;Larangeira;16/10/1975
Godofredo;Lousado;07/07/1984
Godofredo;Lóio;04/04/1986
Gomes;Brião;13/05/1970
Gomes;Gutiérrez;17/03/1981
Gomes;Mendes;09/07/1966
Gomes;Pérez;25/06/1977
Gomes;Sá;10/12/1972
Gomes;Vega;24/09/1971
Gonçalo;Capistrano;16/11/1980
Gonçalo;Cipriano;13/06/1993
Gonçalo;Díaz;18/07/1962
Gonçalo;Páez;16/01/1977
Gonçalo;Ríos;09/04/1992
Graciano;Bento;16/10/1969
Graciano;Bonilla;08/09/1995
Graciano;Brandão;01/01/1994
Graciano;Braz;24/10/1976
Graciano;Cardozo;23/07/2000
Graciano;Curado;08/05/1969
Graciano;Martínez;04/05/1962
Graciano;Mortágua;24/09/1970
Graciano;Torrado;11/05/1995
Graça;Azenha;22/07/1972
Graça;Bonilla;19/09/1969
Graça;Furtado;23/03/1971
Graça;Moutinho;02/02/1985
Graça;Pinhal;10/10/1997
Graça;Pêcego;20/04/1995
Graça;Suaçuna;20/03/1982
Graça;Vigário;07/11/1975
Gregório;Barros;24/10/1997
Gregório;Ferreyra;22/10/1973
Gregório;Juruna;12/10/1977
Gregório;Juruna;01/03/1964
Gregório;Mansilla;08/11/1996
Gregório;Pitangui;08/04/1993
Gregório;Robalinho;17/02/1960
Greice;Avelar;04/06/1961
Greice;Caniça;17/02/1978
Greice;Cidreira;12/05/1962
Greice;Diniz;18/11/1960
Greice;França;19/07/1978
Greice;Mascarenhas;17/01/1974
Greice;Nascimento;09/12/1971
Greice;Porto;09/12/1961
Guadalupe;Becerril;22/06/1974
Guadalupe;Camarinho;12/08/2000
Guadalupe;Hipólito;21/06/1985
Guadalupe;Pari;13/02/1962
Guadalupe;Pederneiras;13/09/1977
Guadalupe;Pérez;07/12/1962
Guadalupe;Quirino;10/02/1961
Gualdim;Assis;05/12/1994
Gualdim;Castellano;20/07/1976
Gualdim;Cortez;20/05/1963
Gualdim;Magalhães;06/03/1987
Gualdim;Quintella;09/08/1976
Guaraci;Albernaz;22/02/1986
Guaraci;Bento;19/11/1992
Guaraci;Carreiro;09/11/1962
Guaraci;Cisneiros;24/12/1968
Guaraci;Covelhã;24/04/1990
Guaraci;Mascareñas;01/01/1962
Guaraci;Ulloa;16/07/1981
Guaraci;Vilar;08/09/1978
Gueda;Castelbranco;23/09/1979
Gueda;Cysneiros;10/08/1991
Gueda;Franco;19/11/1986
Gueda;Malafaia;15/10/1997
Gueda;Salvado;21/04/1981
Gueda;Vieyra;04/09/1988
Gui;Brites;04/08/1986
Gui;Café;20/01/1977
Gui;Canadas;02/01/1963
Gui;Carrasco;16/03/1982
Gui;Carrasqueira;18/07/1986
Gui;Gracia;09/06/1968
Gui;Pinheiro;12/02/1988
Guida;Barreto;17/02/1980
Guida;Belém;25/02/1990
Guida;Bessa;10/07/1986
Guida;Borba;23/10/1968
Guida;Brasil;25/05/1979
Guida;Flores;07/03/1976
Guida;Guterres;11/02/1992
Guida;Mafra;07/12/1988
Guida;Trindade;06/01/1963
Guida;Álvaro;21/01/1975
Guido;Bethecourt;18/09/1985
Guido;Fidalgo;15/05/1986
Guido;Girão;09/01/1971
Guido;Monforte;12/07/1976
Guido;Páez;13/05/1996
Guido;Villas;16/10/1969
Guilhermina;Cabrera;22/08/1981
Guilhermina;Cardozo;01/09/1998
Guilhermina;Ferrão;05/06/1961
Guilhermina;Gómez;18/08/1982
Guilhermina;Jucá;09/07/2000
Guilhermina;Lencastre;07/06/1980
Guilhermina;Moutinho;01/12/1995
Guilhermina;Veiga;16/08/1982
Guiomar;Brites;13/04/1989
Guiomar;Cairu;01/03/1993
Guiomar;Sequeira;07/08/1969
Guiomar;Sosa;08/10/1962
Guiomar;Vianna;21/10/1973
Gustavo;Aquino;24/05/1999
Gustavo;Cabreira;18/01/1962
Gustavo;Fonseca;16/11/1997
Gustavo;Picanço;12/01/1967
Gustavo;Torquato;18/05/1975
Guterre;Cantanhede;04/05/1994
Guterre;Eanes;07/11/1996
Guterre;Javier;05/11/1996
Guálter,;Walter;23/05/1972
Guálter,;Walter;16/07/1971
Guálter,;Walter;01/04/1970
Guálter,;Walter;02/04/1991
Guálter,;Walter;23/04/1982
Gávio;Borja;10/06/1994
Gávio;Conceição;08/02/1992
Gávio;Padilha;21/03/1977
Gávio;Prada;16/12/1962
Gávio;Sesimbra;07/03/1974
Hedviges;Leiria;23/10/1987
Hedviges;Paraguaçu;20/07/1978
Hedviges;Santiago;01/05/1966
Hedviges;Viana;10/09/1975
Heitor;Carrasco;08/10/1962
Heitor;Carvalho;16/03/1993
Heitor;Casqueira;12/08/1989
Heitor;Cayubi;25/12/1966
Heitor;Fortunato;24/05/1983
Heitor;Gorjão;22/10/1962
Heitor;Patrício;06/08/1991
Heitor;Pavía;03/07/1969
Heitor;Quintanilla;15/03/1994
Heitor;Valerio;09/05/1977
Heitor;Viveiros;17/08/1982
Helena;Almeyda;22/11/1980
Helena;Alvarenga;23/02/1986
Helena;Candal;25/09/1979
Helena;Cortez;24/03/1979
Helena;Espargosa;21/05/1982
Helena;Gago;04/02/1967
Helena;Guedez;14/08/1987
Helena;Laureano;06/01/1969
Helena;Oliveira;24/11/1977
Helena;Prudente;04/11/1995
Helena;Valentín;01/10/1967
Heloísa;Alvarenga;20/11/1971
Heloísa;Dourado;24/08/1994
Heloísa;Jiménez;21/10/1994
Heloísa;Paredes;18/05/1996
Heloísa;Salguero;10/12/1993
Henrique;Seixas;23/11/1965
Henrique;Tavera;04/03/1978
Henriqueta;Curvelo;15/10/1970
Henriqueta;Machado;04/04/1962
Henriqueta;Madureira;03/01/1962
Henriqueta;Tupinambá;01/05/1969
Henriqueta;Vega;17/09/1996
Henriqueta;Velázquez;05/06/1982
Henriqueta;Zarco;14/06/1985
Herberto;Acevedo;06/07/1980
Herberto;Foquiço;03/01/1987
Herberto;Granjeia;06/09/1984
Herberto;Vilarim;13/07/1973
Herculano;Barcelos;24/09/1960
Herculano;Carrilho;21/04/1999
Herculano;Sampaio;24/01/1999
Herculano;Terra;04/05/1998
Heriberto;Bonilla;04/04/1986
Heriberto;Braga;04/11/1966
Heriberto;Miguel;13/07/1976
Heriberto;Raposo;04/10/1975
Heriberto;Reis;22/08/1968
Heriberto;Saldanha;07/01/1973
Hermano;Grangeia;09/09/1974
Hermano;Ornelas;14/11/1970
Hermano;Sintra;13/03/1971
Hermano;Teodoro;22/01/1970
Hermano;Villaça;15/09/1998
Hermenegildo;Costa;25/12/1986
Hermenegildo;Oiticica;17/10/1965
Hermenegildo;Silvera;22/05/1963
Hermenegildo;Vicario;09/09/1967
Hermenegildo;Villaça;22/08/1964
Hermesinda;Betancour;01/05/1965
Hermesinda;Cortés;13/07/1999
Hermesinda;Covinha;03/09/1985
Hermesinda;Pessoa;25/06/1987
Hermígio;Arruda;17/11/1983
Hermígio;Beserra;04/12/1989
Hermígio;Cabreira;08/04/1963
Hermígio;Cachoeira;15/09/1987
Hermígio;Capiperibe;07/02/1989
Hermígio;Carvajal;08/04/1987
Hermígio;Doutel;16/02/1991
Hermígio;Vasconcellos;07/08/1989
Hernâni;Caballero;10/07/1968
Hernâni;Cardim;15/10/1987
Hernâni;Portella;10/07/1993
Hernâni;Sequera;19/01/1963
Higino;Carvalhais;04/05/1976
Higino;Godoi;03/03/1998
Higino;Tévez;09/03/1969
Higino;Álvarez;08/04/1996
Hipólito;Coelho;04/03/1992
Hipólito;Conde;19/04/2000
Hipólito;Diniz;14/04/1990
Hipólito;Lagos;19/08/1984
Hipólito;Márquez;17/08/1999
Honorina;Caneira;20/09/1982
Honorina;Conceição;01/06/1980
Honorina;Moniz;15/10/1989
Honório;Bacelar;24/03/1970
Honório;Bandeira;06/05/1966
Honório;Peixoto;08/12/1976
Horácio;Barros;25/08/1970
Horácio;Caetano;11/10/1983
Horácio;Espartero;12/08/1989
Horácio;Vasques;08/01/1968
Horácio;Viana;06/10/1967
Horácio;Vilaça;24/02/1998
Hugo;Afonso;16/11/1960
Hugo;Anjos;12/02/1974
Hugo;Buenaventura;21/09/1971
Hugo;Carqueijeiro;09/05/1976
Hugo;Núñez;08/01/1970
Hugo;Pais;12/03/1973
Hugo;Tabajara;11/06/1984
Hugo;Vilhena;10/03/1987
Humberto;Ataíde;04/07/1964
Humberto;Figueroa;23/02/1989
Humberto;Lacerda;03/02/1998
Humberto;Meneses;20/10/1997
Humberto;Tavera;14/10/1961
Humberto;Travassos;02/09/1987
Hélder;Mascareñas;14/03/1965
Hélder;Villaverde;24/04/1968
Hélia;Aires;09/03/1990
Hélia;Franca;07/02/1980
Hélia;Rivas;20/11/1972
Hélia;Ruas;03/02/1976
Hélia;Severo;04/09/1976
Hélia;Vasconcellos;03/04/1986
Hélio;Caiapó;23/06/1961
Hélio;Mata;13/08/1986
Hélio;Valim;04/03/1965
Iara;Beiriz;14/04/1965
Iara;Correa;03/11/1975
Iara;Lacerda;13/01/1991
Iara;Reis;12/05/1995
Iara;Salomão;25/05/1984
Iara;Sequera;11/01/1964
Iara;Uchoa;16/10/1974
Iberê;Cabrera;25/06/1989
Iberê;Gentil;24/02/1962
Iberê;Maia;06/06/1969
Iberê;Marins;15/11/1974
Iberê;Motta;24/05/1981
Iberê;Nóbrega;18/12/1966
Iberê;Ramallo;24/03/1975
Iberê;Velasques;24/10/1982
Ibijara;Barrios;05/10/1996
Ibijara;Louzada;02/07/1983
Ibijara;Monteiro;04/07/1988
Ibijara;Palha;05/04/1960
Ibijara;Souto;15/10/1995
Ibijara;Zagalo;09/01/1963
Ifigénia;Amaro;09/05/1982
Ifigénia;Bencatel;14/01/1995
Ifigénia;Ferreyra;06/01/1997
Ifigénia;Figueira;01/06/1967
Ifigénia;Oliveira;17/04/1996
Ifigénia;Paranhos;21/04/1972
Ifigénia;Regueira;09/11/1997
Ifigénia;Tabosa;16/10/1975
Ildefonso;Canário;21/07/1997
Ildefonso;Ferreira;12/06/1999
Ildefonso;Foquiço;17/11/1986
Ildefonso;Higuera;17/11/1966
Ildefonso;Matos;23/07/1970
Ildefonso;Miguel;21/05/1980
Ildefonso;Seixas;19/08/1978
Ildefonso;Villalobos;17/05/1991
Ilduara;Buenaventura;17/08/1999
Ilduara;Girão;24/10/1976
Ilduara;Mourão;10/06/1982
Ilduara;Paredes;03/07/1985
Ilduara;Valadão;02/09/1962
Ilma;Leme;20/01/1977
Ilma;Miera;23/07/1960
Ilma;Pajares;06/07/1964
Ilma;Rivas;03/04/1989
Ilídio;Belo;10/09/1986
Ilídio;Benevides;15/08/1986
Ilídio;Collaço;24/03/1993
